,Titre comment,Date de réponse,Reponse ou non,Liste peronnes,Nombre d'étoile
375,Un bidon de liquide vaisselle est…,03 janvier 2023,True,Showroomprive.com,2
376,Commande annulée par le vendeur,04 janvier 2023,True,Showroomprive.com,1
377,Une étoile déjà trop,30 décembre 2022,True,Showroomprive.com,1
378,Une entreprise qui n’hésite pas à…,04 janvier 2023,True,Showroomprive.com,1
379,Mon mari m'a offert un bracelet de…,29 décembre 2022,True,Showroomprive.com,2
380,La ceinture taille unique est…,02 janvier 2023,True,Showroomprive.com,1
381,Mécontente,04 janvier 2023,True,Showroomprive.com,2
382,Ma commande que j'ai reçu ne correspond…,04 janvier 2023,True,Showroomprive.com,1
383,Taille petit,30 décembre 2022,True,Showroomprive.com,2
384,Service client déplorable mais...,01 mai 2022,True,Showroomprive.com,2
385,Attention aux prix apres comparaison…,03 janvier 2023,True,Showroomprive.com,1
386,La plancha reçu abîmé !!!!,23 décembre 2022,True,Showroomprive.com,1
387,Un sav déporable,09 novembre 2022,True,Showroomprive.com,2
388,Pas reçu colis,02 janvier 2023,True,Showroomprive.com,1
389,Le colis n’a pas été envoyé à la date…,29 décembre 2022,True,Showroomprive.com,1
390,Je reçois des vêtements incomplets…,02 janvier 2023,True,Showroomprive.com,2
391,Article trop grand,02 décembre 2022,True,Showroomprive.com,2
392,Pas été livré dans les temps.,28 décembre 2022,True,Showroomprive.com,2
393,"SAV de mauvaise foi, je me désabonne (pourtant cliente depuis 2009)",02 janvier 2023,True,Showroomprive.com,1
394,Fuyez ce site !,21 décembre 2022,True,Showroomprive.com,1
395,Commande passé le 2 décembre reçu le 30…,02 janvier 2023,True,Showroomprive.com,2
396,Annulation d’une partie de la commande décevant,30 décembre 2022,True,Showroomprive.com,1
397,La qualité du produit laisse à désirer,30 décembre 2022,True,Showroomprive.com,1
398,Plusieurs commande envoyer…,30 décembre 2022,True,Showroomprive.com,2
399,Catastrophique manque de vis et au…,30 décembre 2022,True,Showroomprive.com,1
400,Colis arrivé après le délai et puvert,30 décembre 2022,True,Showroomprive.com,2
401,Colis non livré et pour mener des…,28 décembre 2022,True,Showroomprive.com,1
402,Mauvais article reçu,29 décembre 2022,True,Showroomprive.com,1
403,Mon sac est arrivé avec des tâches je…,31 décembre 2022,True,Showroomprive.com,2
404,Appareil abîmé et refus de garantie,24 décembre 2022,True,Showroomprive.com,1
405,Erreur,28 décembre 2022,True,Showroomprive.com,2
406,Produit non conforme,29 décembre 2022,True,Showroomprive.com,1
407,Manque un article et tjrs pas de…,13 décembre 2022,True,Showroomprive.com,1
408,Je n'ai été livrée que d'une partie de ma commande,26 décembre 2022,True,Showroomprive.com,1
409,Colis reçu en très mauvaise état,22 décembre 2022,True,Showroomprive.com,2
410,Commande effectué 17 décembre,29 décembre 2022,True,Showroomprive.com,2
411,Livraison trop longue,29 décembre 2022,True,Showroomprive.com,2
412,La commande reçue n'est pas conforme à…,27 décembre 2022,True,Showroomprive.com,2
413,Toujours déçue!!!,20 décembre 2022,True,Showroomprive.com,1
414,Lamentable,28 décembre 2022,True,Showroomprive.com,1
415,Les frais de port restent trop cher…,26 décembre 2022,True,Showroomprive.com,1
416,Achat maroquinerie a fuir !,09 décembre 2022,True,Showroomprive.com,1
417,bien,22 décembre 2022,True,Showroomprive.com,1
418,Deuxième problème en 15 jours!!,28 décembre 2022,True,Showroomprive.com,1
419,Non conforme à mes attentes,26 décembre 2022,True,Showroomprive.com,2
420,La livraison,22 décembre 2022,True,Showroomprive.com,1
421,Mon colis n’a pas été déposé dans le bon relais,26 décembre 2022,True,Showroomprive.com,2
422,J'ai commandé un pantalon sport en cuir…,03 avril 2022,True,Showroomprive.com,1
423,Produit de très mauvaise qualité,21 décembre 2022,True,Showroomprive.com,1
424,"A éviter, perte de temps",23 décembre 2022,True,Showroomprive.com,1
425,Il me manque un article dont j’avais…,28 décembre 2022,True,Showroomprive.com,2
426,A fuir,10 décembre 2022,True,Showroomprive.com,1
427,Une catastrophe,08 décembre 2022,True,Showroomprive.com,1
428,"mauvaise experience shoroomprivée,com",12 décembre 2022,True,Showroomprive.com,1
429,Déception totale,27 décembre 2022,True,Showroomprive.com,1
430,Très déçu sur deux de mes derniers…,16 décembre 2022,True,Showroomprive.com,2
431,j ai commandé une paire de chaussures…,27 décembre 2022,True,Showroomprive.com,1
432,Ne commandez pas de voyage,27 décembre 2022,True,Showroomprive.com,1
433,Bonjour colis arrivée avec plus de 8…,24 décembre 2022,True,Showroomprive.com,2
434,Je n ai toujours pas reçu mon sac qui…,27 décembre 2022,True,Showroomprive.com,1
435,J’ai retiré l’application de mon…,27 décembre 2022,True,Showroomprive.com,1
436,Le tissu de la housse de couette est de…,26 décembre 2022,True,Showroomprive.com,1
437,Meuble reçu de piètre qualité.,26 décembre 2022,True,Showroomprive.com,1
438,J ai reçu livraison de bougies une…,01 décembre 2022,True,Showroomprive.com,1
439,Service client deplorable,26 décembre 2022,True,Showroomprive.com,1
440,J avais commander une sculpture pop art…,25 décembre 2022,True,Showroomprive.com,1
441,La bougie a couler et la boîte de la…,26 décembre 2022,True,Showroomprive.com,1
442,Le paquet était défectueux et les…,22 décembre 2022,True,Showroomprive.com,1
443,Joyeux noël!,21 décembre 2022,True,Showroomprive.com,1
444,Mécontent,22 décembre 2022,True,Showroomprive.com,1
445,Livraison prévue le 17/12,24 décembre 2022,True,Showroomprive.com,2
446,Ils sont incapables de gérer les stocks…,23 décembre 2022,True,Showroomprive.com,1
447,retours à votre charge,25 décembre 2022,True,Showroomprive.com,2
448,Bonsoir,22 décembre 2022,True,Showroomprive.com,1
449,Date de commande retardée,23 décembre 2022,True,Showroomprive.com,2
450,Service clients nul,24 décembre 2022,True,Showroomprive.com,1
451,Déception,23 décembre 2022,True,Showroomprive.com,1
452,Objet endommagé,19 décembre 2022,True,Showroomprive.com,1
453,Les plantes sont arrivées dans un état…,20 décembre 2022,True,Showroomprive.com,1
454,Une commande Curver retounée depuis…,23 décembre 2022,True,Showroomprive.com,1
455,L’article (doudoune Canadian peak) est…,23 décembre 2022,True,Showroomprive.com,1
456,Je n ai jamais reçu ma commande.,25 décembre 2022,True,Showroomprive.com,1
457,Un antivol laissé sur un pyjama…,18 novembre 2022,True,Showroomprive.com,2
458,Tous les articles ne sont pas livrés,23 décembre 2022,True,Showroomprive.com,2
459,Decue,25 décembre 2022,True,Showroomprive.com,1
460,Modèle envoyer ne correspond à celui commandé,08 décembre 2022,True,Showroomprive.com,1
461,Pour des bijoux en argent,25 décembre 2022,True,Showroomprive.com,2
462,arnaque showroomprive,10 octobre 2022,True,Showroomprive.com,1
463,Manque d explication,20 décembre 2022,True,Showroomprive.com,2
464,manque une partie de la commande prévue…,22 décembre 2022,True,Showroomprive.com,1
465,Commande reçu sans les articles,22 décembre 2022,True,Showroomprive.com,1
466,Colis abîmé,22 décembre 2022,True,Showroomprive.com,1
467,Mauvaise qualité,22 décembre 2022,True,Showroomprive.com,1
468,Il manquait l’article pour lequel…,21 décembre 2022,True,Showroomprive.com,1
469,Je n’ai jamais reçu ma commande,24 décembre 2022,True,Showroomprive.com,1
470,Le bijou est cassé,21 décembre 2022,True,Showroomprive.com,1
471,Il manque un article dans le colis……,23 décembre 2022,True,Showroomprive.com,1
472,Déception,14 décembre 2022,True,Showroomprive.com,1
473,La livraison ne s'est faite au point…,22 décembre 2022,True,Showroomprive.com,2
474,Livraison hors zone,19 décembre 2022,True,Showroomprive.com,2
475,Livraison promise pour le 22 décembre,23 décembre 2022,True,Showroomprive.com,1
476,"Livraison prévu pour le 24 décembre,au…",23 décembre 2022,True,Showroomprive.com,1
477,Toujours des problèmes de livraison ou…,19 décembre 2022,True,Showroomprive.com,2
478,Mauvaise surprise,23 décembre 2022,True,Showroomprive.com,1
479,Cordon acheter le jour même et le…,16 décembre 2022,True,Showroomprive.com,1
480,Produits ouverts !,22 décembre 2022,True,Showroomprive.com,2
481,Photos sur le site,18 décembre 2022,True,Showroomprive.com,1
482,La taille M est plutôt une taille S,21 décembre 2022,True,Showroomprive.com,1
483,L’un des articles est cassé,19 décembre 2022,True,Showroomprive.com,2
484,Très déçue de la réception de mon…,17 décembre 2022,True,Showroomprive.com,1
485,Catastrophique,21 décembre 2022,True,Showroomprive.com,1
486,J ai été prélevée de frais de livraison…,23 décembre 2022,True,Showroomprive.com,1
487,erreur de livraison en point retrait,19 décembre 2022,True,Showroomprive.com,1
488,Livraison promise le 13 décembre,23 décembre 2022,True,Showroomprive.com,1
489,Ou est mon colis???!,23 décembre 2022,True,Showroomprive.com,1
490,Commande non aboutie entièrement,22 décembre 2022,True,Showroomprive.com,2
491,Tout est faux,22 décembre 2022,True,Showroomprive.com,1
492,On se moque des clients !!!,14 novembre 2022,True,Showroomprive.com,1
493,Lorsque j’ai été chercher ma commande…,20 décembre 2022,True,Showroomprive.com,1
494,Commande soleil d’ocre plus que décevante,20 décembre 2022,True,Showroomprive.com,1
495,Boucle d’oreille arrivée cassée ☹️,20 décembre 2022,True,Showroomprive.com,1
496,Totalement insatisfait,19 décembre 2022,True,Showroomprive.com,1
497,Site peut fiable,21 décembre 2022,True,Showroomprive.com,1
498,Commande non livre,21 décembre 2022,True,Showroomprive.com,1
499,Sejour center parc,05 décembre 2022,True,Showroomprive.com,1
500,Dommage la fermeture (le zip) de la…,21 décembre 2022,True,Showroomprive.com,1
501,Décevant,19 décembre 2022,True,Showroomprive.com,1
502,Il a fallu que je demande à Showroom…,21 décembre 2022,True,Showroomprive.com,2
503,Commande incomplète une nouvelle fois…,21 décembre 2022,True,Showroomprive.com,1
504,Accesoire cassé à la réception,19 décembre 2022,True,Showroomprive.com,2
505,Produit non conforme à mon attente,19 décembre 2022,True,Showroomprive.com,1
506,J’ai commandé deux articles allure,19 décembre 2022,True,Showroomprive.com,1
507,RESIDENCE SOWELL DE TROUVILLE SUR MER - PEUT MIEUX FAIRE....,19 décembre 2022,True,Showroomprive.com,1
508,Soucis de livraison,09 décembre 2022,True,Showroomprive.com,2
509,Meuble télé,19 décembre 2022,True,Showroomprive.com,1
510,Si j avais pu mettre moins qu une…,20 décembre 2022,True,Showroomprive.com,1
511,Taille trop petit,21 décembre 2022,True,Showroomprive.com,1
512,L'arnaque INFINITY,19 décembre 2022,True,Showroomprive.com,2
513,Sur 3 produits commandés 2 n ont pas…,09 novembre 2022,True,Showroomprive.com,1
514,Franchement mauvaise expérience,01 décembre 2022,True,Showroomprive.com,1
515,Commande arrivee incomplete…,19 décembre 2022,True,Showroomprive.com,1
516,Colis déposé dans le mauvais relais,19 décembre 2022,True,Showroomprive.com,1
517,N’ont pas ce qu’ils vendent,21 décembre 2022,True,Showroomprive.com,1
518,Annulation de commande,17 décembre 2022,True,Showroomprive.com,1
519,Je n ai pas été prévenu que mon colis…,21 décembre 2022,True,Showroomprive.com,2
520,une petite fille sans cadeau grâce à vous,21 décembre 2022,True,Showroomprive.com,1
521,Scandaleux,21 décembre 2022,True,Showroomprive.com,1
522,MERITE 0 ETOILE !!!! 😡,20 décembre 2022,True,Showroomprive.com,1
523,Mauvaise expérience,20 décembre 2022,True,Showroomprive.com,1
524,Très mal,20 décembre 2022,True,Showroomprive.com,1
525,Pas très honnête,20 décembre 2022,True,Showroomprive.com,1
526,une Apple Watch,13 décembre 2022,True,Showroomprive.com,2
527,Vraiment nul,20 décembre 2022,True,Showroomprive.com,1
528,Le colis a été livré dans la boîte aux…,17 décembre 2022,True,Showroomprive.com,1
529,Produits intacts,16 décembre 2022,True,Showroomprive.com,2
530,Vente de contrefaçon Mauboussin,20 décembre 2022,True,Showroomprive.com,1
531,absence de réponse / bijoux,20 décembre 2022,True,Showroomprive.com,1
532,J’ai commandé un coffret Arganicare le…,16 décembre 2022,True,Showroomprive.com,1
533,Un des articles lampe berger est arrivé…,15 décembre 2022,True,Showroomprive.com,1
534,Meuble TV,19 décembre 2022,True,Showroomprive.com,2
535,Commande Showroomprivé,17 décembre 2022,True,Showroomprive.com,2
536,2 commandes incompletes !,16 décembre 2022,True,Showroomprive.com,1
537,Je n'ai pas reçu l'intégralité de ma…,16 décembre 2022,True,Showroomprive.com,2
538,Encore une erreur d'article dans la…,17 décembre 2022,True,Showroomprive.com,1
539,Bonsoir escroquerie,19 décembre 2022,True,Showroomprive.com,1
540,déçue de mon achat,17 décembre 2022,True,Showroomprive.com,2
541,Ce n'est pas show room mais les produits…,17 décembre 2022,True,Showroomprive.com,1
542,MANQUE DE VIGILANCE,17 décembre 2022,True,Showroomprive.com,2
543,Je suis insatisfaite,19 décembre 2022,True,Showroomprive.com,1
544,Bracelet strass,17 décembre 2022,True,Showroomprive.com,1
545,Pas d’emballage ou boîte alors que ces…,16 décembre 2022,True,Showroomprive.com,1
546,Je ne peux plus accéder à votre site…,19 décembre 2022,True,Showroomprive.com,1
547,Catastrophique : à dénoncer !,28 novembre 2022,True,Showroomprive.com,1
548,Réservation d'un forfait voyages le 28…,28 novembre 2022,True,Showroomprive.com,1
549,Je ne suis pas satisfaite du tout,12 décembre 2022,True,Showroomprive.com,1
550,Article trop petit et mal coupé,19 décembre 2022,True,Showroomprive.com,1
551,Je n'ai reçu la totalité de ma…,19 décembre 2022,True,Showroomprive.com,1
552,LAMENTABLE PITOYABLE,15 décembre 2022,True,Showroomprive.com,1
553,Une Honte a quelque jours des fêtes,19 décembre 2022,True,Showroomprive.com,1
554,Votre article acheté n'existe plus,15 décembre 2022,True,Showroomprive.com,1
555,Articles de mauvaise qualité,15 décembre 2022,True,Showroomprive.com,2
556,Commandes non reçues....,19 décembre 2022,True,Showroomprive.com,1
557,Je devais recevoir ma commande NIKE le…,19 décembre 2022,True,Showroomprive.com,1
558,Le produit que j'ai commandé ne…,16 décembre 2022,True,Showroomprive.com,1
559,envoi non sécurisé ni protégé pour mon produit ( sensible et fragile),19 décembre 2022,True,Showroomprive.com,1
560,Réservation vols avion,18 décembre 2022,True,Showroomprive.com,1
561,J ai commandé une crepière pour offrir…,08 novembre 2022,True,Showroomprive.com,1
562,Je n’ai pas reçu mon colis,18 décembre 2022,True,Showroomprive.com,1
563,Deux des bougies étaient cassées !,16 décembre 2022,True,Showroomprive.com,1
564,MANQUE DE PRECISION,16 décembre 2022,True,Showroomprive.com,2
565,Je ne suis pas contente,16 décembre 2022,True,Showroomprive.com,1
566,Pour une fois pas de problème.,18 décembre 2022,True,Showroomprive.com,2
567,Trop de frais de port,17 décembre 2022,True,Showroomprive.com,2
568,Livraison garantie avant noël mon œil,18 décembre 2022,True,Showroomprive.com,1
569,Aranque,18 décembre 2022,True,Showroomprive.com,1
570,Toujours pas reçu et pas de nouvelles…,18 décembre 2022,True,Showroomprive.com,1
571,Mauvais modèle envoyé,16 décembre 2022,True,Showroomprive.com,1
572,Je n’ai toujours pas récupéré mon…,18 décembre 2022,True,Showroomprive.com,1
573,Mauvais,17 décembre 2022,True,Showroomprive.com,1
574,Ma dernière commande ne m’a pas…,17 décembre 2022,True,Showroomprive.com,1
575,Attention j’ai reçu 2 montres Christian…,18 décembre 2022,True,Showroomprive.com,1
